tgl_transaksi,bulan,kode_cabang,nama_cabang,kode_produk,nama_produk,nama_kategori,jumlah_pembelian,nama_kota,kode_propinsi,nama_propinsi,keuntungan
15/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,11,Jakarta Pusat,P32,DKI Jakarta,1210
15/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,20,Jakarta Pusat,P32,DKI Jakarta,94600
15/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,480
16/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,20,Jakarta Pusat,P32,DKI Jakarta,6800
16/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,10,Jakarta Pusat,P32,DKI Jakarta,6400
16/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,15,Jakarta Pusat,P32,DKI Jakarta,5100
16/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,5,Makassar,P26,Sulawesi Selatan,1400
16/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,1440
16/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000012,wortel 1 kg,Buah & Sayur,12,Makassar,P26,Sulawesi Selatan,1920
16/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,13200
16/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000026,minuman probiotik,Makanan & Minuman,19,Surabaya,P10,Jawa Timur,570
16/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,23,Surabaya,P10,Jawa Timur,14720
17/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000003,buncis 1 kg,Buah & Sayur,10,Surabaya,P10,Jawa Timur,2300
17/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,21,Surabaya,P10,Jawa Timur,1260
17/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,9,Surabaya,P10,Jawa Timur,6300
17/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,16,Surabaya,P10,Jawa Timur,33920
17/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,5320
17/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,17,Jakarta Pusat,P32,DKI Jakarta,14790
17/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,19,Jakarta Pusat,P32,DKI Jakarta,3610
17/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,18,Makassar,P26,Sulawesi Selatan,7740
17/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,8100
17/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,22,Makassar,P26,Sulawesi Selatan,46640
18/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000012,wortel 1 kg,Buah & Sayur,7,Makassar,P26,Sulawesi Selatan,1120
18/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,4480
18/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,1760
18/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,21,Makassar,P26,Sulawesi Selatan,8400
18/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,11,Surabaya,P10,Jawa Timur,3740
18/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,6,Surabaya,P10,Jawa Timur,1020
18/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,7,Surabaya,P10,Jawa Timur,2870
18/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,7520
18/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,12,Jakarta Pusat,P32,DKI Jakarta,2280
18/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,5,Jakarta Pusat,P32,DKI Jakarta,1150
18/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,6400
19/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,3680
19/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,7,Jakarta Pusat,P32,DKI Jakarta,2870
19/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,5040
19/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000026,minuman probiotik,Makanan & Minuman,17,Makassar,P26,Sulawesi Selatan,510
19/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000006,kentang 1 kg,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,4290
19/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,21,Makassar,P26,Sulawesi Selatan,8610
19/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000003,buncis 1 kg,Buah & Sayur,5,Surabaya,P10,Jawa Timur,1150
19/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,6760
19/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,20,Surabaya,P10,Jawa Timur,11000
20/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,8,Surabaya,P10,Jawa Timur,37840
20/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,5720
20/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,10,Surabaya,P10,Jawa Timur,21200
20/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,7150
20/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,3,Jakarta Pusat,P32,DKI Jakarta,690
20/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,8930
20/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,10,Jakarta Pusat,P32,DKI Jakarta,10100
20/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,4,Makassar,P26,Sulawesi Selatan,720
20/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,3040
20/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,10,Makassar,P26,Sulawesi Selatan,4700
20/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,19,Makassar,P26,Sulawesi Selatan,4370
21/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,9,Makassar,P26,Sulawesi Selatan,1620
21/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000012,wortel 1 kg,Buah & Sayur,10,Makassar,P26,Sulawesi Selatan,1600
21/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,11,Makassar,P26,Sulawesi Selatan,5170
21/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,17,Surabaya,P10,Jawa Timur,5780
21/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,5,Surabaya,P10,Jawa Timur,1650
21/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,8,Surabaya,P10,Jawa Timur,37840
21/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,19,Jakarta Pusat,P32,DKI Jakarta,1140
21/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,7380
21/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,18,Jakarta Pusat,P32,DKI Jakarta,3960
21/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,3740
22/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,4,Jakarta Pusat,P32,DKI Jakarta,480
22/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,10,Jakarta Pusat,P32,DKI Jakarta,2800
22/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,21,Jakarta Pusat,P32,DKI Jakarta,8190
22/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000010,salak 1 kg,Buah & Sayur,4,Makassar,P26,Sulawesi Selatan,120
22/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,18,Makassar,P26,Sulawesi Selatan,3960
22/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000026,minuman probiotik,Makanan & Minuman,13,Makassar,P26,Sulawesi Selatan,390
22/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,15,Surabaya,P10,Jawa Timur,6150
22/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,5,Surabaya,P10,Jawa Timur,4350
22/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,8,Surabaya,P10,Jawa Timur,2640
22/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,18,Surabaya,P10,Jawa Timur,3960
23/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,17,Surabaya,P10,Jawa Timur,6970
23/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,4,Surabaya,P10,Jawa Timur,2560
23/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,10560
23/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,3740
23/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,6880
23/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,12,Jakarta Pusat,P32,DKI Jakarta,2400
23/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,6300
23/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000041,oksigen medis,Obat & Alat Medis,10,Makassar,P26,Sulawesi Selatan,5200
23/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,19,Makassar,P26,Sulawesi Selatan,6460
24/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,16,Makassar,P26,Sulawesi Selatan,5440
24/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,7,Makassar,P26,Sulawesi Selatan,2380
24/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,22,Makassar,P26,Sulawesi Selatan,7480
24/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,18,Makassar,P26,Sulawesi Selatan,15840
24/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,4,Surabaya,P10,Jawa Timur,1360
24/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,10,Surabaya,P10,Jawa Timur,1700
24/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,1720
24/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000012,wortel 1 kg,Buah & Sayur,3,Jakarta Pusat,P32,DKI Jakarta,480
24/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,4,Jakarta Pusat,P32,DKI Jakarta,4040
24/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,21,Jakarta Pusat,P32,DKI Jakarta,11550
24/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,1620
25/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,14,Jakarta Pusat,P32,DKI Jakarta,420
25/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,6,Jakarta Pusat,P32,DKI Jakarta,660
25/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,4,Jakarta Pusat,P32,DKI Jakarta,120
25/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,16,Makassar,P26,Sulawesi Selatan,33920
25/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,18,Makassar,P26,Sulawesi Selatan,12600
25/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,6,Makassar,P26,Sulawesi Selatan,3840
25/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000011,semangka 1 buah,Buah & Sayur,16,Surabaya,P10,Jawa Timur,480
25/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,12,Surabaya,P10,Jawa Timur,1320
25/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,9,Surabaya,P10,Jawa Timur,3510
25/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,3,Surabaya,P10,Jawa Timur,2790
26/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000003,buncis 1 kg,Buah & Sayur,11,Surabaya,P10,Jawa Timur,2530
26/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,6,Surabaya,P10,Jawa Timur,2820
26/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,10,Surabaya,P10,Jawa Timur,1700
26/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,29680
26/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,13,Jakarta Pusat,P32,DKI Jakarta,390
26/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,22,Jakarta Pusat,P32,DKI Jakarta,9460
26/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000011,semangka 1 buah,Buah & Sayur,10,Makassar,P26,Sulawesi Selatan,300
26/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,10,Makassar,P26,Sulawesi Selatan,2000
26/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000012,wortel 1 kg,Buah & Sayur,22,Makassar,P26,Sulawesi Selatan,3520
27/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,21,Makassar,P26,Sulawesi Selatan,8190
27/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,6,Makassar,P26,Sulawesi Selatan,3300
27/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,12,Makassar,P26,Sulawesi Selatan,3360
27/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,12,Makassar,P26,Sulawesi Selatan,4920
27/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,18,Surabaya,P10,Jawa Timur,1980
27/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,5,Surabaya,P10,Jawa Timur,2050
27/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,11440
27/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,3,Jakarta Pusat,P32,DKI Jakarta,540
27/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,21,Jakarta Pusat,P32,DKI Jakarta,13440
27/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,5,Jakarta Pusat,P32,DKI Jakarta,23650
27/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,8170
28/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,9090
28/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,9,Jakarta Pusat,P32,DKI Jakarta,990
28/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,540
28/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,6,Makassar,P26,Sulawesi Selatan,1680
28/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,20,Makassar,P26,Sulawesi Selatan,3800
28/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,22,Makassar,P26,Sulawesi Selatan,660
28/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,3040
28/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,12,Surabaya,P10,Jawa Timur,6480
28/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,19,Surabaya,P10,Jawa Timur,8170
29/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,2160
29/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,20,Surabaya,P10,Jawa Timur,12800
29/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,3,Surabaya,P10,Jawa Timur,1020
29/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000012,wortel 1 kg,Buah & Sayur,20,Surabaya,P10,Jawa Timur,3200
29/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,22,Jakarta Pusat,P32,DKI Jakarta,4180
29/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,10,Jakarta Pusat,P32,DKI Jakarta,1700
29/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,10,Jakarta Pusat,P32,DKI Jakarta,4100
29/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,11,Makassar,P26,Sulawesi Selatan,52030
29/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,17,Makassar,P26,Sulawesi Selatan,3400
29/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,11,Makassar,P26,Sulawesi Selatan,1980
30/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,5120
30/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,15,Makassar,P26,Sulawesi Selatan,1650
30/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,8,Makassar,P26,Sulawesi Selatan,880
30/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,6,Makassar,P26,Sulawesi Selatan,1140
30/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,17,Surabaya,P10,Jawa Timur,2040
30/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000011,semangka 1 buah,Buah & Sayur,6,Surabaya,P10,Jawa Timur,180
30/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,23,Surabaya,P10,Jawa Timur,4140
30/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,20,Jakarta Pusat,P32,DKI Jakarta,600
30/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,6,Jakarta Pusat,P32,DKI Jakarta,2040
30/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,8,Jakarta Pusat,P32,DKI Jakarta,2240
